country,year,emissions
Solomon Islands,1998.0,0.416983281
South Africa,1998.0,8.55278692
Spain,1998.0,6.582258254
Sri Lanka,1998.0,0.419356753
Sudan,1998.0,0.181422022
Suriname,1998.0,4.763750283
Swaziland,1998.0,1.179797053
Sweden,1998.0,5.983782634
Switzerland,1998.0,5.880215442
Syria,1998.0,3.307648793
Taiwan,1998.0,9.085890507
Tajikistan,1998.0,0.414255843
Tanzania,1998.0,0.078906191
Thailand,1998.0,2.774066454
Togo,1998.0,0.25910115
Tonga,1998.0,1.13441825
Trinidad and Tobago,1998.0,15.07418472
Tunisia,1998.0,1.942703714
Turkey,1998.0,3.248784895
Turkmenistan,1998.0,6.026446929
Turks and Caicos Islands,1998.0,0.87494283
Uganda,1998.0,0.059210261
Ukraine,1998.0,6.590570454
United Arab Emirates,1998.0,29.57288649
United Kingdom,1998.0,9.322261392
United States,1998.0,19.76765214
Uruguay,1998.0,1.72843431
Uzbekistan,1998.0,4.872490824
Vanuatu,1998.0,0.473926547
Venezuela,1998.0,7.142414583
West Bank and Gaza,1998.0,0.202052038
Western Sahara,1998.0,0.783195953
Vietnam,1998.0,0.616837131
Zambia,1998.0,0.238964347
Zimbabwe,1998.0,1.162341642
Afghanistan,1999.0,0.037446034
Albania,1999.0,0.971341941
Algeria,1999.0,3.060244617
Andorra,1999.0,8.022713657
Angola,1999.0,0.677616537
Anguilla,1999.0,2.392716199
Antigua and Barbuda,1999.0,4.584238117
Argentina,1999.0,3.981141308
Armenia,1999.0,0.989444203
Aruba,1999.0,19.02942041
Australia,1999.0,17.1783559
Austria,1999.0,7.989368994
Azerbaijan,1999.0,3.55432571
Bahamas,1999.0,5.699779129
Bahrain,1999.0,28.74761673
Bangladesh,1999.0,0.19835736
Barbados,1999.0,4.535946438
Belarus,1999.0,5.522028257
Belgium,1999.0,11.41401577
Belize,1999.0,2.459732784
Benin,1999.0,0.246781882
Bermuda,1999.0,7.913036528
Bhutan,1999.0,0.693222802
Bolivia,1999.0,1.266853115
Bosnia and Herzegovina,1999.0,5.022345704
Botswana,1999.0,2.051677903
Brazil,1999.0,1.861992226
British Virgin Islands,1999.0,2.916273135
Brunei,1999.0,14.38430303
Bulgaria,1999.0,5.451565202
Burkina Faso,1999.0,0.077924752
Burundi,1999.0,0.046681908
Cambodia,1999.0,0.155072191
Cameroon,1999.0,0.200991239
Canada,1999.0,16.96193179
Cape Verde,1999.0,0.401449255
Cayman Islands,1999.0,11.01417476
Chad,1999.0,0.015225906
Chile,1999.0,3.996811795
China,1999.0,2.634231569
Colombia,1999.0,1.445093764
Comoros,1999.0,0.147238487
"Congo, Dem. Rep.",1999.0,0.046410744
"Congo, Rep.",1999.0,0.26881043
Costa Rica,1999.0,1.441209509
Cote d'Ivoire,1999.0,0.385789334
Croatia,1999.0,4.513027266
Cuba,1999.0,2.283471363
Cyprus,1999.0,6.996548187
Denmark,1999.0,9.571741038
Djibouti,1999.0,0.623501266
Dominica,1999.0,1.152331567
Ecuador,1999.0,1.750905842
Egypt,1999.0,1.88665468
El Salvador,1999.0,0.963950159
Equatorial Guinea,1999.0,0.938490201
Eritrea,1999.0,0.175052768
Estonia,1999.0,11.07735817
Ethiopia,1999.0,0.079454541
Faeroe Islands,1999.0,14.80659715
Fiji,1999.0,0.995133389
Finland,1999.0,10.73577173
France,1999.0,6.319416724
French Guiana,1999.0,4.225520633
French Polynesia,1999.0,2.496445883
Gabon,1999.0,1.190967429
Gambia,1999.0,0.203657961
Georgia,1999.0,0.904240043
Germany,1999.0,9.987493757
Ghana,1999.0,0.349902759
Gibraltar,1999.0,11.85664241
Greece,1999.0,7.920254135
Greenland,1999.0,9.686670713
Grenada,1999.0,1.917372115
Guadeloupe,1999.0,3.755204502
Guatemala,1999.0,0.813566418
Guinea,1999.0,0.154669583
Guinea-Bissau,1999.0,0.159695138
Guyana,1999.0,2.300764461
Haiti,1999.0,0.156673798
Honduras,1999.0,0.778468363
"Hong Kong, China",1999.0,6.387567868
Hungary,1999.0,5.895722575
Iceland,1999.0,7.428080876
India,1999.0,1.104247446
Indonesia,1999.0,1.14888234
Iran,1999.0,5.95347043
Iraq,1999.0,3.122990493
Ireland,1999.0,10.71178952
Israel,1999.0,10.54754576
Italy,1999.0,7.738377809
Jamaica,1999.0,3.820037219
Japan,1999.0,9.542878595
Jordan,1999.0,3.065908366
Kazakhstan,1999.0,7.723099965
Kenya,1999.0,0.33390066
Kiribati,1999.0,0.355452151
Kuwait,1999.0,29.08509524
Latvia,1999.0,2.841818831
Lebanon,1999.0,4.498333755
Liberia,1999.0,0.150131153
Libya,1999.0,8.689751562
Lithuania,1999.0,3.885463859
Luxembourg,1999.0,17.84589187
"Macao, China",1999.0,3.612292164
"Macedonia, FYR",1999.0,5.857716472
Madagascar,1999.0,0.129262541
Malawi,1999.0,0.091311952
Malaysia,1999.0,4.719524749
Maldives,1999.0,1.733680814
Mali,1999.0,0.049135234
Malta,1999.0,5.935833972
Marshall Islands,1999.0,1.267281106
Martinique,1999.0,5.4768457
Mauritania,1999.0,0.466947406
Mauritius,1999.0,2.083350922
Mexico,1999.0,3.875742211
"Micronesia, Fed. Sts.",1999.0,1.094149718
Moldova,1999.0,1.080527884
Mongolia,1999.0,3.161896055
Montenegro,1999.0,2.473520616
Montserrat,1999.0,8.366976771
Morocco,1999.0,1.165442654
Mozambique,1999.0,0.066982439
Myanmar,1999.0,0.201558077
Namibia,1999.0,0.899317174
Nauru,1999.0,10.94963169
Nepal,1999.0,0.13512206
Netherlands,1999.0,10.33325955
Netherlands Antilles,1999.0,11.6866354
New Caledonia,1999.0,9.788924806
New Zealand,1999.0,8.569781213
Nicaragua,1999.0,0.726031904
Niger,1999.0,0.100459297
Nigeria,1999.0,0.370781853
Niue,1999.0,1.87745349
Norway,1999.0,9.18542013
Oman,1999.0,9.164240504
Pakistan,1999.0,0.710563786
Palau,1999.0,6.216006216
Panama,1999.0,1.954958025
Papua New Guinea,1999.0,0.47017876
Paraguay,1999.0,0.860335861
Peru,1999.0,1.15215749
Philippines,1999.0,0.913885434
Poland,1999.0,8.271701392
Portugal,1999.0,6.283830668
Qatar,1999.0,55.10905996
Reunion,1999.0,3.258958812
Romania,1999.0,4.022479632
Russia,1999.0,10.44693374
Rwanda,1999.0,0.088489028
Samoa,1999.0,0.795422325
Sao Tome and Principe,1999.0,0.344225793
Saudi Arabia,1999.0,11.56543017
Senegal,1999.0,0.399310605
Serbia,1999.0,3.48269319
Seychelles,1999.0,6.597266847
Sierra Leone,1999.0,0.072818868
Singapore,1999.0,13.02175926
Slovak Republic,1999.0,7.518861025
Slovenia,1999.0,7.683364794
Solomon Islands,1999.0,0.414961761
South Africa,1999.0,8.405596029
Spain,1999.0,7.068002606
Sri Lanka,1999.0,0.458675419
Sudan,1999.0,0.191887235
Suriname,1999.0,4.67472744
Swaziland,1999.0,1.182373664
Sweden,1999.0,5.77265274
Switzerland,1999.0,5.702370176
Syria,1999.0,3.363207367
Taiwan,1999.0,9.342935902
Tajikistan,1999.0,0.412662092
Tanzania,1999.0,0.076431907
Thailand,1999.0,2.928990862
Togo,1999.0,0.3303407
Tonga,1999.0,1.317171468
Trinidad and Tobago,1999.0,17.72827269
Tunisia,1999.0,1.957785894
Turkey,1999.0,3.138322808
Turkmenistan,1999.0,7.811417815
Turks and Caicos Islands,1999.0,0.834613707
Uganda,1999.0,0.05995946
Ukraine,1999.0,6.735775352
United Arab Emirates,1999.0,27.05096263
United Kingdom,1999.0,9.127136584
United States,1999.0,19.8037525
Uruguay,1999.0,2.033286064
Uzbekistan,1999.0,4.798243774
Vanuatu,1999.0,0.465315596
Venezuela,1999.0,7.225967549
West Bank and Gaza,1999.0,0.209712636
Western Sahara,1999.0,0.786200396
Vietnam,1999.0,0.612249535
Zambia,1999.0,0.18176428
Zimbabwe,1999.0,1.276289034
Afghanistan,2000.0,0.034170007
Albania,2000.0,0.983553048
Algeria,2000.0,2.879527679
Andorra,2000.0,8.112345412
Angola,2000.0,0.68507907
Anguilla,2000.0,2.981568486
Antigua and Barbuda,2000.0,4.438377803
Argentina,2000.0,3.819693795
Armenia,2000.0,1.126427051
Aruba,2000.0,24.73662638
Australia,2000.0,17.19727773
Austria,2000.0,7.956563584
Azerbaijan,2000.0,3.637859001
Bahamas,2000.0,5.604998247
Bahrain,2000.0,29.20955469
Bangladesh,2000.0,0.215033394
Barbados,2000.0,4.440938877
Belarus,2000.0,5.315636969
Belgium,2000.0,11.37004648
Belize,2000.0,2.751697856
Benin,2000.0,0.248089466
Bermuda,2000.0,7.8779005
Bhutan,2000.0,0.699620606
Bolivia,2000.0,1.230571986
Bosnia and Herzegovina,2000.0,6.286653646
Botswana,2000.0,2.432033979
Brazil,2000.0,1.880196477
British Virgin Islands,2000.0,2.861928224
Brunei,2000.0,19.95702818
Bulgaria,2000.0,5.436690108
Burkina Faso,2000.0,0.084702482
Burundi,2000.0,0.04716823
Cambodia,2000.0,0.158780544
Cameroon,2000.0,0.218901717
Canada,2000.0,17.42683142
Cape Verde,2000.0,0.427684693
Cayman Islands,2000.0,11.31152299
Chad,2000.0,0.021405133
Chile,2000.0,3.80605394
China,2000.0,2.682866158
Colombia,2000.0,1.456554292
Comoros,2000.0,0.149934189
"Congo, Dem. Rep.",2000.0,0.033174681
"Congo, Rep.",2000.0,0.334420466
Costa Rica,2000.0,1.396805794
Cote d'Ivoire,2000.0,0.409528933
Croatia,2000.0,4.359602589
Cuba,2000.0,2.344764597
Cyprus,2000.0,7.261080144
Denmark,2000.0,8.850265221
Djibouti,2000.0,0.551054518
Dominica,2000.0,1.473571401
Ecuador,2000.0,1.696257134
Egypt,2000.0,2.088937708
El Salvador,2000.0,0.966617034
Equatorial Guinea,2000.0,0.873720486
Eritrea,2000.0,0.165958842
Estonia,2000.0,11.07423752
Ethiopia,2000.0,0.088901905
Faeroe Islands,2000.0,15.55064892
Fiji,2000.0,1.066051675
Finland,2000.0,10.07782806
France,2000.0,6.190346876
French Guiana,2000.0,3.467023875
French Polynesia,2000.0,2.653896543
Gabon,2000.0,0.851902763
Gambia,2000.0,0.212014025
Georgia,2000.0,0.955729301
Germany,2000.0,10.07786447
Ghana,2000.0,0.328107099
Gibraltar,2000.0,12.20077032
Greece,2000.0,8.337942618
Greenland,2000.0,9.460934349
Grenada,2000.0,1.878082255
Guadeloupe,2000.0,4.857830814
Guatemala,2000.0,0.882315347
Guinea,2000.0,0.153354762
Guinea-Bissau,2000.0,0.118217125
Guyana,2000.0,2.195695636
Haiti,2000.0,0.158196411
Honduras,2000.0,0.809029351
"Hong Kong, China",2000.0,5.964879227
Hungary,2000.0,5.605283557
Iceland,2000.0,7.69294596
India,2000.0,1.125872915
Indonesia,2000.0,1.234304899
Iran,2000.0,5.703332935
Iraq,2000.0,3.036311189
Ireland,2000.0,10.86857459
Israel,2000.0,10.42158323
Italy,2000.0,7.921192233
Jamaica,2000.0,3.996671893
Japan,2000.0,9.699930931
Jordan,2000.0,3.212352382
Kazakhstan,2000.0,8.541838635
Kenya,2000.0,0.333304526
Kiribati,2000.0,0.39281038
Kuwait,2000.0,28.42971868
Latvia,2000.0,2.616662446
Lebanon,2000.0,4.102347317
Liberia,2000.0,0.153245133
Libya,2000.0,9.005473389
Lithuania,2000.0,3.485400688
Luxembourg,2000.0,18.91887548
"Macao, China",2000.0,3.786659627
"Macedonia, FYR",2000.0,6.004373786
Madagascar,2000.0,0.12194959
Malawi,2000.0,0.080656011
Malaysia,2000.0,5.406455633
Maldives,2000.0,1.825040136
Mali,2000.0,0.048043479
Malta,2000.0,5.194336806
Marshall Islands,2000.0,1.476651644
Martinique,2000.0,5.528321945
Mauritania,2000.0,0.467569744
Mauritius,2000.0,2.314607725
Mexico,2000.0,3.816378713
"Micronesia, Fed. Sts.",2000.0,1.266693432
Moldova,2000.0,0.855342702
Mongolia,2000.0,3.112616388
Montenegro,2000.0,2.760902833
Montserrat,2000.0,11.15392415
Morocco,2000.0,1.17742931
Mozambique,2000.0,0.074136522
Myanmar,2000.0,0.22436666
Namibia,2000.0,0.866458949
Nauru,2000.0,10.22474521
Nepal,2000.0,0.132537692
Netherlands,2000.0,10.42363724
Netherlands Antilles,2000.0,31.22711183
New Caledonia,2000.0,10.84613026
New Zealand,2000.0,8.526022248
Nicaragua,2000.0,0.741470137
Niger,2000.0,0.072847097
Nigeria,2000.0,0.640110522
Niue,2000.0,1.929824561
Norway,2000.0,8.640737403
Oman,2000.0,9.669651287
Pakistan,2000.0,0.736493581
Palau,2000.0,6.120036164
Panama,2000.0,1.958531763
Papua New Guinea,2000.0,0.499675518
Paraguay,2000.0,0.69030406
Peru,2000.0,1.171376242
Philippines,2000.0,0.948135642
Poland,2000.0,7.875842074
Portugal,2000.0,6.091240351
Qatar,2000.0,58.76400483
Reunion,2000.0,4.093458045
Romania,2000.0,4.054506967
Russia,2000.0,10.61594912
Rwanda,2000.0,0.084667516
Samoa,2000.0,0.789204886
Sao Tome and Principe,2000.0,0.338037491
Saudi Arabia,2000.0,14.81188552
Senegal,2000.0,0.414270689
Serbia,2000.0,3.887784656
Seychelles,2000.0,7.17629366
Sierra Leone,2000.0,0.102660277
Singapore,2000.0,12.50257274
Slovak Republic,2000.0,6.90275731
Slovenia,2000.0,7.184088964
Solomon Islands,2000.0,0.403687502
Somalia,2000.0,0.069873996
South Africa,2000.0,8.234447518
Spain,2000.0,7.30749422
Sri Lanka,2000.0,0.542026557
Sudan,2000.0,0.203470696
Suriname,2000.0,4.555392285
Swaziland,2000.0,1.116717677
Sweden,2000.0,5.619504163
Switzerland,2000.0,5.447382044
Syria,2000.0,3.192517004
Taiwan,2000.0,9.811882973
Tajikistan,2000.0,0.362341908
Tanzania,2000.0,0.077883174
Thailand,2000.0,2.982158924
Togo,2000.0,0.283021912
Tonga,2000.0,1.235513351
Trinidad and Tobago,2000.0,18.97102658
Tunisia,2000.0,2.106678672
Turkey,2000.0,3.396750939
Turkmenistan,2000.0,7.855596943
Turks and Caicos Islands,2000.0,0.777124287
Uganda,2000.0,0.063299016
Ukraine,2000.0,6.560310437
United Arab Emirates,2000.0,37.1031264
United Kingdom,2000.0,9.233474647
United States,2000.0,20.22341689
Uruguay,2000.0,1.59854208
Uzbekistan,2000.0,4.841064795
Vanuatu,2000.0,0.435861691
Venezuela,2000.0,6.259217617
West Bank and Gaza,2000.0,0.247611425
Western Sahara,2000.0,0.755797975
Vietnam,2000.0,0.68106935
Zambia,2000.0,0.178273353
Zimbabwe,2000.0,1.110011767
Afghanistan,2001.0,0.027255262
Albania,2001.0,1.047320154
Algeria,2001.0,2.720453311
Andorra,2001.0,7.897775769
Angola,2001.0,0.676339193
Anguilla,2001.0,3.188960399
Antigua and Barbuda,2001.0,4.353775869
Argentina,2001.0,3.555285353
Armenia,2001.0,1.155322737
Aruba,2001.0,24.21604611
Australia,2001.0,16.7592018
Austria,2001.0,8.174472454
Azerbaijan,2001.0,3.512029921
Bahamas,2001.0,5.203256345
Bahrain,2001.0,21.67437083
Bangladesh,2001.0,0.245964373
Barbados,2001.0,4.552708507
Belarus,2001.0,5.253945879
Belgium,2001.0,11.23814512
Belize,2001.0,2.772343085
Benin,2001.0,0.258579506
Bermuda,2001.0,7.843199392
Bhutan,2001.0,0.66094153
Bolivia,2001.0,1.158822368
Bosnia and Herzegovina,2001.0,5.521955766
Botswana,2001.0,2.428760923
Brazil,2001.0,1.907555762
British Virgin Islands,2001.0,2.814558946
Brunei,2001.0,18.53358377
Bulgaria,2001.0,5.844329407
Burkina Faso,2001.0,0.078850092
Burundi,2001.0,0.033283828
Cambodia,2001.0,0.1779192
Cameroon,2001.0,0.213282799
Canada,2001.0,16.97414433
Cape Verde,2001.0,0.469561623
Cayman Islands,2001.0,10.6977875
Chad,2001.0,0.020231799
Chile,2001.0,3.380649654
China,2001.0,2.728882885
Colombia,2001.0,1.392010183
Comoros,2001.0,0.152362748
"Congo, Dem. Rep.",2001.0,0.030705714
"Congo, Rep.",2001.0,0.268153805
Costa Rica,2001.0,1.439023493
Cote d'Ivoire,2001.0,0.457333148
Croatia,2001.0,4.621766236
Cuba,2001.0,2.284555613
Cyprus,2001.0,7.119911415
Denmark,2001.0,9.154250034
Djibouti,2001.0,0.513604517
Dominica,2001.0,1.636739768
Ecuador,2001.0,1.867797915
Egypt,2001.0,1.820930715
El Salvador,2001.0,0.996866647
Equatorial Guinea,2001.0,5.760788292
Eritrea,2001.0,0.165421937
Estonia,2001.0,11.44266962
Ethiopia,2001.0,0.064013291
Faeroe Islands,2001.0,17.08442987
Fiji,2001.0,1.368058453
Finland,2001.0,10.88081802
France,2001.0,6.495829652
French Guiana,2001.0,3.669034474
French Polynesia,2001.0,3.052417084
Gabon,2001.0,1.410742065
Gambia,2001.0,0.211378924
Georgia,2001.0,0.804496701
Germany,2001.0,10.36102497
Ghana,2001.0,0.352430043
Gibraltar,2001.0,12.48113948
Greece,2001.0,8.501961723
Greenland,2001.0,9.557584892
Grenada,2001.0,1.910266618
Guadeloupe,2001.0,4.853900005
Guatemala,2001.0,0.922985759
Guinea,2001.0,0.153204446
Guinea-Bissau,2001.0,0.118854203
Guyana,2001.0,2.169102998
Haiti,2001.0,0.178497003
Honduras,2001.0,0.9000192
"Hong Kong, China",2001.0,5.559973889
Hungary,2001.0,5.598287019
Iceland,2001.0,7.398095721
India,2001.0,1.123541704
Indonesia,2001.0,1.363903298
Iran,2001.0,6.013707836
Iraq,2001.0,3.475657109
Ireland,2001.0,11.41974191
Israel,2001.0,10.72255377
Italy,2001.0,7.872607491
Jamaica,2001.0,4.080142194
Japan,2001.0,9.54899042
Jordan,2001.0,3.258890191
Kazakhstan,2001.0,9.927393996
Kenya,2001.0,0.292065065
Kiribati,2001.0,0.300019482
Kuwait,2001.0,27.42718076
Latvia,2001.0,2.894856677
Lebanon,2001.0,4.261656599
Liberia,2001.0,0.170902602
Libya,2001.0,9.021358286
Lithuania,2001.0,3.712376421
Luxembourg,2001.0,20.02234311
"Macao, China",2001.0,3.831026011
"Macedonia, FYR",2001.0,5.950836816
Madagascar,2001.0,0.109909213
Malawi,2001.0,0.07855323
Malaysia,2001.0,5.704422921
Maldives,2001.0,2.072301358
Mali,2001.0,0.046936668
Malta,2001.0,6.218949033
Marshall Islands,2001.0,1.547383834
Martinique,2001.0,5.469774536
Mauritania,2001.0,0.496011506
Mauritius,2001.0,2.455006942
Mexico,2001.0,3.89584638
"Micronesia, Fed. Sts.",2001.0,1.640413832
Moldova,2001.0,0.919343017
Mongolia,2001.0,3.238153527
Montenegro,2001.0,2.977457077
Montserrat,2001.0,12.73148148
Morocco,2001.0,1.294634301
Mozambique,2001.0,0.084548411
Myanmar,2001.0,0.192459153
Namibia,2001.0,1.041452029
Nauru,2001.0,10.21965625
Nepal,2001.0,0.138269598
Netherlands,2001.0,10.48417167
Netherlands Antilles,2001.0,31.84302978
New Caledonia,2001.0,8.830676411
New Zealand,2001.0,8.832480553
Nicaragua,2001.0,0.76984806
Niger,2001.0,0.067119827
Nigeria,2001.0,0.657776064
Niue,2001.0,3.959683225
Norway,2001.0,9.102590715
Oman,2001.0,8.899727138
Pakistan,2001.0,0.733766163
Palau,2001.0,9.449197677
Panama,2001.0,2.325870874
Papua New Guinea,2001.0,0.585355258
Paraguay,2001.0,0.700535755
Peru,2001.0,1.035625397
Philippines,2001.0,0.899713583
Poland,2001.0,7.912304858
Portugal,2001.0,6.055794247
Qatar,2001.0,49.92952963
Reunion,2001.0,4.248965397
Romania,2001.0,4.328656246
Russia,2001.0,10.65854383
Rwanda,2001.0,0.081510694
Samoa,2001.0,0.804976217
Sao Tome and Principe,2001.0,0.357898162
Saudi Arabia,2001.0,14.36964959
Senegal,2001.0,0.443734387
Serbia,2001.0,4.200974416
Seychelles,2001.0,8.057697298
Sierra Leone,2001.0,0.13205231
Singapore,2001.0,12.44340974
Slovak Republic,2001.0,7.278343963
Slovenia,2001.0,7.625116196
Solomon Islands,2001.0,0.410090934
Somalia,2001.0,0.066123289
South Africa,2001.0,7.991048988
Spain,2001.0,7.304999803
Sri Lanka,2001.0,0.54142153
Sudan,2001.0,0.228763606
Suriname,2001.0,4.78633634
Swaziland,2001.0,1.064103888
Sweden,2001.0,5.759176144
Switzerland,2001.0,5.959870164
Syria,2001.0,2.964542857
Taiwan,2001.0,10.15736927
Tajikistan,2001.0,0.367691083
Tanzania,2001.0,0.089574137
Thailand,2001.0,3.163028885
Togo,2001.0,0.235952056
Tonga,2001.0,1.452130468
Trinidad and Tobago,2001.0,19.29226402
Tunisia,2001.0,2.180460813
Turkey,2001.0,3.013720544
Turkmenistan,2001.0,8.626670068
Turks and Caicos Islands,2001.0,0.707577512
Uganda,2001.0,0.064867712
Ukraine,2001.0,6.638455544
United Arab Emirates,2001.0,32.19789338
United Kingdom,2001.0,9.315212814
United States,2001.0,19.61477176
Uruguay,2001.0,1.530714036
Uzbekistan,2001.0,4.872775736
Wallis et Futuna,2001.0,1.011285021
Vanuatu,2001.0,0.464272148
Venezuela,2001.0,6.953024135
West Bank and Gaza,2001.0,0.410765965
Western Sahara,2001.0,0.707728794
Vietnam,2001.0,0.767733041
Zambia,2001.0,0.182459196
Zimbabwe,2001.0,0.998965011
Afghanistan,2002.0,0.014583427
Albania,2002.0,1.214003077
Algeria,2002.0,2.889312783
Andorra,2002.0,7.700515138
Angola,2002.0,0.850521392
Anguilla,2002.0,3.054791858
Antigua and Barbuda,2002.0,4.50892469
Argentina,2002.0,3.273067083
Armenia,2002.0,0.994206704
Aruba,2002.0,23.83821726
Australia,2002.0,17.39286776
Austria,2002.0,8.310385132
Azerbaijan,2002.0,3.576219661
Bahamas,2002.0,5.15585844
Bahrain,2002.0,24.44749015
Bangladesh,2002.0,0.251023286
Barbados,2002.0,4.569471467
Belarus,2002.0,5.257819223
Belgium,2002.0,10.4857686
Belize,2002.0,1.368018569
Benin,2002.0,0.295955286
Bermuda,2002.0,8.271807492
Bhutan,2002.0,0.68974166
Bolivia,2002.0,1.106361814
Bosnia and Herzegovina,2002.0,6.069220542
Botswana,2002.0,2.480131571
Brazil,2002.0,1.853076585
British Virgin Islands,2002.0,3.11968236
Brunei,2002.0,15.57543022
Bulgaria,2002.0,5.654701044
Burkina Faso,2002.0,0.077190403
Burundi,2002.0,0.033052532
Cambodia,2002.0,0.171840808
Cameroon,2002.0,0.208271309
Canada,2002.0,16.59485318
Cape Verde,2002.0,0.542621961
Cayman Islands,2002.0,10.40258291
Chad,2002.0,0.019098954
Chile,2002.0,3.507076675
China,2002.0,2.872547831
Colombia,2002.0,1.354889456
Comoros,2002.0,0.154536923
"Congo, Dem. Rep.",2002.0,0.029408032
"Congo, Rep.",2002.0,0.215166687
Costa Rica,2002.0,1.549031311
Cote d'Ivoire,2002.0,0.424062366
Croatia,2002.0,4.898179502
Cuba,2002.0,2.334435811
Cyprus,2002.0,7.165887315
Denmark,2002.0,9.172628705
Djibouti,2002.0,0.52224689
Dominica,2002.0,1.481460104
Ecuador,2002.0,1.933646448
Egypt,2002.0,1.812364331
El Salvador,2002.0,1.008477793
Equatorial Guinea,2002.0,8.981011696
Eritrea,2002.0,0.152240591
Estonia,2002.0,11.00829203
Ethiopia,2002.0,0.064898946
Faeroe Islands,2002.0,16.24630766
Fiji,2002.0,1.024088121
Finland,2002.0,11.75070541
France,2002.0,6.370695461
French Guiana,2002.0,3.126672017
French Polynesia,2002.0,3.008163265
Gabon,2002.0,1.377984686
Gambia,2002.0,0.229160838
Georgia,2002.0,0.732376805
Germany,2002.0,10.05308301
Ghana,2002.0,0.369686116
Gibraltar,2002.0,12.31436159
Greece,2002.0,8.458277636
Greenland,2002.0,9.519940655
Grenada,2002.0,2.013980161
Guadeloupe,2002.0,4.658925024
Guatemala,2002.0,0.940254517
Guinea,2002.0,0.153826439
Guinea-Bissau,2002.0,0.119423726
Guyana,2002.0,2.141341163
Haiti,2002.0,0.204359094
Honduras,2002.0,0.940225369
"Hong Kong, China",2002.0,5.404455849
Hungary,2002.0,5.52096592
Iceland,2002.0,7.569021409
India,2002.0,1.126744136
Indonesia,2002.0,1.400330656
Iran,2002.0,5.983106901
Iraq,2002.0,3.45784363
Ireland,2002.0,11.11799666
Israel,2002.0,10.11600724
Italy,2002.0,7.871308722
Jamaica,2002.0,3.922236168
Japan,2002.0,9.652170607
Jordan,2002.0,3.378099909
Kazakhstan,2002.0,10.19563648
Kenya,2002.0,0.241973384
Kiribati,2002.0,0.462819527
Kuwait,2002.0,25.48471297
Latvia,2002.0,2.829945171
Lebanon,2002.0,4.145788656
Liberia,2002.0,0.167663413
Libya,2002.0,8.801144878
Lithuania,2002.0,3.815559256
Luxembourg,2002.0,21.26074214
"Macao, China",2002.0,3.393611467
"Macedonia, FYR",2002.0,5.406835439
Madagascar,2002.0,0.075626971
Malawi,2002.0,0.074677516
Malaysia,2002.0,5.511518925
Maldives,2002.0,2.442140865
Mali,2002.0,0.046131635
Malta,2002.0,5.715436402
Marshall Islands,2002.0,1.619739049
Martinique,2002.0,5.330862434
Mauritania,2002.0,0.511962923
Mauritius,2002.0,2.441571419
Mexico,2002.0,3.811742861
"Micronesia, Fed. Sts.",2002.0,1.361453537
Moldova,2002.0,1.004246779
Mongolia,2002.0,3.370135045
Montenegro,2002.0,3.191799135
Montserrat,2002.0,14.16309013
Morocco,2002.0,1.298660836
Mozambique,2002.0,0.082690882
Myanmar,2002.0,0.20186676
Namibia,2002.0,0.891858146
Nauru,2002.0,9.843889828
Nepal,2002.0,0.106001327
Netherlands,2002.0,10.74091351
Netherlands Antilles,2002.0,30.58777821
New Caledonia,2002.0,11.04633789
New Zealand,2002.0,8.379147991
Nicaragua,2002.0,0.773412541
Niger,2002.0,0.069535908
Nigeria,2002.0,0.755715044
Niue,2002.0,4.053805049
Norway,2002.0,8.251537816
Oman,2002.0,11.05951375
Pakistan,2002.0,0.758432009
Palau,2002.0,9.366644527
Panama,2002.0,1.912707094
Papua New Guinea,2002.0,0.620618406
Paraguay,2002.0,0.700425964
Peru,2002.0,1.022777716
Philippines,2002.0,0.884670288
Poland,2002.0,7.766173342
Portugal,2002.0,6.410089131
Qatar,2002.0,45.62677335
Reunion,2002.0,4.151698597
Romania,2002.0,4.187281375
Russia,2002.0,10.70318054
Rwanda,2002.0,0.079266717
Samoa,2002.0,0.801174309
Sao Tome and Principe,2002.0,0.402485347
Saudi Arabia,2002.0,15.20645942
Senegal,2002.0,0.453614553
Serbia,2002.0,4.519796804
Seychelles,2002.0,6.729497354
Sierra Leone,2002.0,0.135093694
Singapore,2002.0,11.71233261
Slovak Republic,2002.0,7.257179056
Slovenia,2002.0,7.742774178
Solomon Islands,2002.0,0.398820971
Somalia,2002.0,0.073415653
South Africa,2002.0,7.555187225
Spain,2002.0,7.602854664
Sri Lanka,2002.0,0.575273236
Sudan,2002.0,0.284958808
Suriname,2002.0,4.688988306
Swaziland,2002.0,1.039610803
Sweden,2002.0,6.450358359
Switzerland,2002.0,5.611965123
Syria,2002.0,2.302944969
Taiwan,2002.0,10.59284664
Tajikistan,2002.0,0.299245491
Tanzania,2002.0,0.100179091
Thailand,2002.0,3.340746828
Timor-Leste,2002.0,0.181661429
Togo,2002.0,0.243916008
Tonga,2002.0,1.48068879
Trinidad and Tobago,2002.0,20.65777693
Tunisia,2002.0,2.181157781
Turkey,2002.0,3.142425025
Turkmenistan,2002.0,8.748011544
Turks and Caicos Islands,2002.0,4.296129144
Uganda,2002.0,0.064678129
Ukraine,2002.0,6.63417913
United Arab Emirates,2002.0,26.02284928
United Kingdom,2002.0,8.963441073
United States,2002.0,19.58778636
Uruguay,2002.0,1.389315323
Uzbekistan,2002.0,5.020897834
Wallis et Futuna,2002.0,1.772927172
Vanuatu,2002.0,0.433467828
